Organizador,Ano_Mes,Dia_da_Semana,Tipo_Dia,Objetivo,Date,AdSet_name,Amount_spent,Link_clicks,Impressions,Conversions,Segmentação,Tipo_de_Anúncio,Fase
5286,2025 | Janeiro,Sábado,Final de Semana,Leads,2025-01-11,topfunnel_cargos_tech_video_v3,41.55,37,2842,3,Cargos_Tecnologia,Video,1º Lançamento | Leads
5735,2025 | Janeiro,Sábado,Final de Semana,Leads,2025-01-11,topfunnel_interesses_programacao_video_v2,37.51,95,7158,24,Interesses_Programacao,Video,1º Lançamento | Leads
5762,2025 | Janeiro,Sábado,Final de Semana,Leads,2025-01-11,topfunnel_broad_tech_video_v2,15.06,16,838,1,Broad_Tecnologia,Video,1º Lançamento | Leads
5968,2025 | Janeiro,Sábado,Final de Semana,Leads,2025-01-11,topfunnel_interesses_cloud_estatico_v2,12.94,22,1898,5,Interesses_Cloud,Estático,1º Lançamento | Leads
1313,2025 | Janeiro,Domingo,Final de Semana,Leads,2025-01-12,topfunnel_cargos_tech_video_v3,65.79,49,4155,10,Cargos_Tecnologia,Video,1º Lançamento | Leads
1734,2025 | Janeiro,Domingo,Final de Semana,Awareness,2025-01-12,topfunnel_cargos_tech_estatico_v3,1.39,,99,,Cargos_Tecnologia,Estático,1º Lançamento | Live
1978,2025 | Janeiro,Domingo,Final de Semana,Leads,2025-01-12,midfunnel_rmkt_60d_video_v2,6.72,10,552,1,Remarketing_60dias,Video,1º Lançamento | Leads
2091,2025 | Janeiro,Domingo,Final de Semana,Leads,2025-01-12,topfunnel_interesses_programacao_video_v2,3.10,1,177,1,Interesses_Programacao,Video,1º Lançamento | Leads
2211,2025 | Janeiro,Domingo,Final de Semana,Leads,2025-01-12,topfunnel_lal1_clientes_estatico_v1,0.00,,0,,LookALike_Clientes_1,Estático,1º Lançamento | Leads
2241,2025 | Janeiro,Domingo,Final de Semana,Leads,2025-01-12,topfunnel_broad_tech_estatico_v1,38.31,55,5417,5,Broad_Tecnologia,Estático,1º Lançamento | Leads
2273,2025 | Janeiro,Domingo,Final de Semana,Awareness,2025-01-12,topfunnel_broad_tech_video_v1,7.54,17,1019,,Broad_Tecnologia,Video,1º Lançamento | Live
2994,2025 | Janeiro,Domingo,Final de Semana,Leads,2025-01-12,topfunnel_interesses_cloud_video_v2,24.84,12,2030,2,Interesses_Cloud,Video,1º Lançamento | Leads
4400,2025 | Janeiro,Domingo,Final de Semana,Awareness,2025-01-12,midfunnel_rmkt_60d_video_v2,23.89,30,1818,,Remarketing_60dias,Video,1º Lançamento | Live
4450,2025 | Janeiro,Domingo,Final de Semana,Leads,2025-01-12,topfunnel_interesses_programacao_video_v1,15.34,13,729,1,Interesses_Programacao,Video,1º Lançamento | Vendas
5376,2025 | Janeiro,Domingo,Final de Semana,Awareness,2025-01-12,topfunnel_broad_tech_video_v1,6.59,2,285,,Broad_Tecnologia,Video,1º Lançamento | Live
5487,2025 | Janeiro,Domingo,Final de Semana,Leads,2025-01-12,topfunnel_interesses_cloud_video_v2,112.96,79,10390,7,Interesses_Cloud,Video,1º Lançamento | Leads
5576,2025 | Janeiro,Domingo,Final de Semana,Awareness,2025-01-12,topfunnel_interesses_cloud_video_v1,57.00,87,7107,4,Interesses_Cloud,Video,1º Lançamento | Live
1282,2025 | Janeiro,Segunda-Feira,Dia útil,Leads,2025-01-13,topfunnel_interesses_programacao_estatico_v3,32.02,26,2845,7,Interesses_Programacao,Estático,1º Lançamento | Leads
1656,2025 | Janeiro,Segunda-Feira,Dia útil,Leads,2025-01-13,topfunnel_cargos_tech_video_v1,18.99,16,1174,4,Cargos_Tecnologia,Video,1º Lançamento | Leads
1885,2025 | Janeiro,Segunda-Feira,Dia útil,Leads,2025-01-13,topfunnel_interesses_cloud_estatico_v2,4.12,3,208,1,Interesses_Cloud,Estático,1º Lançamento | Leads
2264,2025 | Janeiro,Segunda-Feira,Dia útil,Leads,2025-01-13,topfunnel_interesses_programacao_video_v2,45.99,34,2770,7,Interesses_Programacao,Video,1º Lançamento | Leads
2334,2025 | Janeiro,Segunda-Feira,Dia útil,Leads,2025-01-13,topfunnel_broad_tech_video_v1,54.23,22,2895,2,Broad_Tecnologia,Video,1º Lançamento | Leads
2353,2025 | Janeiro,Segunda-Feira,Dia útil,Leads,2025-01-13,topfunnel_lal1_clientes_video_v1,0.00,,0,,LookALike_Clientes_1,Video,1º Lançamento | Leads
2468,2025 | Janeiro,Segunda-Feira,Dia útil,Leads,2025-01-13,topfunnel_interesses_programacao_video_v3,21.14,29,1416,4,Interesses_Programacao,Video,1º Lançamento | Leads
2663,2025 | Janeiro,Segunda-Feira,Dia útil,Leads,2025-01-13,topfunnel_interesses_cloud_estatico_v1,11.48,8,624,1,Interesses_Cloud,Estático,1º Lançamento | Leads
2725,2025 | Janeiro,Segunda-Feira,Dia útil,Leads,2025-01-13,topfunnel_cargos_tech_video_v3,19.74,81,4376,21,Cargos_Tecnologia,Video,1º Lançamento | Leads
2774,2025 | Janeiro,Segunda-Feira,Dia útil,Leads,2025-01-13,topfunnel_broad_tech_video_v2,10.24,17,842,4,Broad_Tecnologia,Video,1º Lançamento | Leads
2786,2025 | Janeiro,Segunda-Feira,Dia útil,Leads,2025-01-13,topfunnel_interesses_programacao_video_v2,56.97,65,3495,10,Interesses_Programacao,Video,1º Lançamento | Leads
3307,2025 | Janeiro,Segunda-Feira,Dia útil,Leads,2025-01-13,topfunnel_interesses_programacao_video_v1,30.40,15,2060,3,Interesses_Programacao,Video,1º Lançamento | Leads
4456,2025 | Janeiro,Segunda-Feira,Dia útil,Leads,2025-01-13,topfunnel_interesses_programacao_estatico_v2,25.98,7,1597,1,Interesses_Programacao,Estático,1º Lançamento | Leads
4804,2025 | Janeiro,Segunda-Feira,Dia útil,Leads,2025-01-13,midfunnel_rmkt_60d_estatico_v1,36.26,17,3665,1,Remarketing_60dias,Estático,1º Lançamento | Leads
4822,2025 | Janeiro,Segunda-Feira,Dia útil,Leads,2025-01-13,topfunnel_lal1_clientes_estatico_v2,29.09,36,1426,6,LookALike_Clientes_1,Estático,1º Lançamento | Leads
5311,2025 | Janeiro,Segunda-Feira,Dia útil,Leads,2025-01-13,topfunnel_interesses_programacao_video_v2,57.72,131,8667,21,Interesses_Programacao,Video,1º Lançamento | Leads
5499,2025 | Janeiro,Segunda-Feira,Dia útil,Leads,2025-01-13,topfunnel_interesses_cloud_estatico_v2,13.65,22,1291,1,Interesses_Cloud,Estático,1º Lançamento | Leads
5729,2025 | Janeiro,Segunda-Feira,Dia útil,Leads,2025-01-13,topfunnel_broad_tech_video_v1,101.39,37,4736,8,Broad_Tecnologia,Video,1º Lançamento | Leads
5833,2025 | Janeiro,Segunda-Feira,Dia útil,Leads,2025-01-13,midfunnel_rmkt_60d_video_v1,71.37,56,3815,4,Remarketing_60dias,Video,1º Lançamento | Leads
1147,2025 | Janeiro,Terça-Feira,Dia útil,Leads,2025-01-14,topfunnel_interesses_cloud_video_v1,34.23,21,2047,3,Interesses_Cloud,Video,1º Lançamento | Leads
1161,2025 | Janeiro,Terça-Feira,Dia útil,Leads,2025-01-14,midfunnel_rmkt_60d_estatico_v3,75.51,40,5348,4,Remarketing_60dias,Estático,1º Lançamento | Vendas
1184,2025 | Janeiro,Terça-Feira,Dia útil,Leads,2025-01-14,topfunnel_interesses_programacao_video_v1,38.18,101,5972,12,Interesses_Programacao,Video,1º Lançamento | Leads
2252,2025 | Janeiro,Terça-Feira,Dia útil,Leads,2025-01-14,topfunnel_broad_tech_estatico_v2,15.17,11,996,1,Broad_Tecnologia,Estático,1º Lançamento | Leads
2743,2025 | Janeiro,Terça-Feira,Dia útil,Leads,2025-01-14,topfunnel_cargos_tech_estatico_v3,65.78,86,3637,21,Cargos_Tecnologia,Estático,1º Lançamento | Leads
3337,2025 | Janeiro,Terça-Feira,Dia útil,Leads,2025-01-14,topfunnel_lal1_clientes_video_v1,8.96,14,493,2,LookALike_Clientes_1,Video,1º Lançamento | Leads
4443,2025 | Janeiro,Terça-Feira,Dia útil,Leads,2025-01-14,topfunnel_interesses_programacao_estatico_v2,11.05,7,765,,Interesses_Programacao,Estático,1º Lançamento | Leads
4608,2025 | Janeiro,Terça-Feira,Dia útil,Leads,2025-01-14,midfunnel_rmkt_60d_estatico_v2,10.45,12,511,1,Remarketing_60dias,Estático,1º Lançamento | Leads
4857,2025 | Janeiro,Terça-Feira,Dia útil,Leads,2025-01-14,topfunnel_broad_tech_video_v1,18.57,35,1588,3,Broad_Tecnologia,Video,1º Lançamento | Leads
4984,2025 | Janeiro,Terça-Feira,Dia útil,Leads,2025-01-14,topfunnel_lal1_clientes_video_v1,88.07,97,5349,18,LookALike_Clientes_1,Video,1º Lançamento | Leads
5598,2025 | Janeiro,Terça-Feira,Dia útil,Leads,2025-01-14,topfunnel_lal1_clientes_video_v3,84.60,46,5287,6,LookALike_Clientes_1,Video,1º Lançamento | Leads
5940,2025 | Janeiro,Terça-Feira,Dia útil,Leads,2025-01-14,midfunnel_rmkt_60d_estatico_v3,58.06,38,4059,7,Remarketing_60dias,Estático,1º Lançamento | Vendas
5957,2025 | Janeiro,Terça-Feira,Dia útil,Leads,2025-01-14,topfunnel_interesses_programacao_estatico_v3,42.22,35,1813,6,Interesses_Programacao,Estático,1º Lançamento | Leads
1399,2025 | Janeiro,Quarta-Feira,Dia útil,Leads,2025-01-15,topfunnel_broad_tech_video_v1,15.32,19,1309,2,Broad_Tecnologia,Video,1º Lançamento | Leads
1482,2025 | Janeiro,Quarta-Feira,Dia útil,Leads,2025-01-15,topfunnel_interesses_cloud_estatico_v1,36.26,28,2656,,Interesses_Cloud,Estático,1º Lançamento | Leads
1484,2025 | Janeiro,Quarta-Feira,Dia útil,Leads,2025-01-15,topfunnel_lal1_clientes_video_v1,213.77,120,15153,20,LookALike_Clientes_1,Video,1º Lançamento | Vendas
1558,2025 | Janeiro,Quarta-Feira,Dia útil,Leads,2025-01-15,topfunnel_interesses_programacao_estatico_v1,0.00,,0,,Interesses_Programacao,Estático,1º Lançamento | Leads
2450,2025 | Janeiro,Quarta-Feira,Dia útil,Leads,2025-01-15,topfunnel_broad_tech_estatico_v1,22.26,17,1265,4,Broad_Tecnologia,Estático,1º Lançamento | Leads
3186,2025 | Janeiro,Quarta-Feira,Dia útil,Leads,2025-01-15,topfunnel_interesses_programacao_estatico_v2,67.25,58,4840,6,Interesses_Programacao,Estático,1º Lançamento | Leads
3234,2025 | Janeiro,Quarta-Feira,Dia útil,Leads,2025-01-15,topfunnel_interesses_cloud_video_v1,53.54,61,5755,6,Interesses_Cloud,Video,1º Lançamento | Leads
4534,2025 | Janeiro,Quarta-Feira,Dia útil,Leads,2025-01-15,midfunnel_rmkt_60d_video_v1,25.77,20,1314,1,Remarketing_60dias,Video,1º Lançamento | Leads
4759,2025 | Janeiro,Quarta-Feira,Dia útil,Leads,2025-01-15,topfunnel_interesses_cloud_video_v1,27.34,48,1858,10,Interesses_Cloud,Video,1º Lançamento | Leads
4882,2025 | Janeiro,Quarta-Feira,Dia útil,Leads,2025-01-15,topfunnel_broad_tech_video_v1,48.94,64,3243,8,Broad_Tecnologia,Video,1º Lançamento | Leads
5018,2025 | Janeiro,Quarta-Feira,Dia útil,Leads,2025-01-15,midfunnel_rmkt_60d_video_v2,104.60,134,5533,11,Remarketing_60dias,Video,1º Lançamento | Leads
5495,2025 | Janeiro,Quarta-Feira,Dia útil,Leads,2025-01-15,topfunnel_interesses_programacao_estatico_v1,26.60,15,1551,2,Interesses_Programacao,Estático,1º Lançamento | Vendas
1508,2025 | Janeiro,Quinta-Feira,Dia útil,Leads,2025-01-16,topfunnel_interesses_cloud_estatico_v1,60.59,28,4167,3,Interesses_Cloud,Estático,1º Lançamento | Leads
1535,2025 | Janeiro,Quinta-Feira,Dia útil,Leads,2025-01-16,topfunnel_broad_tech_estatico_v3,37.41,43,3299,8,Broad_Tecnologia,Estático,1º Lançamento | Leads
1638,2025 | Janeiro,Quinta-Feira,Dia útil,Leads,2025-01-16,topfunnel_lal1_clientes_video_v3,11.81,22,870,3,LookALike_Clientes_1,Video,1º Lançamento | Vendas
1645,2025 | Janeiro,Quinta-Feira,Dia útil,Leads,2025-01-16,topfunnel_cargos_tech_video_v2,44.67,32,2248,3,Cargos_Tecnologia,Video,1º Lançamento | Vendas
1789,2025 | Janeiro,Quinta-Feira,Dia útil,Leads,2025-01-16,topfunnel_cargos_tech_video_v3,30.91,11,1816,2,Cargos_Tecnologia,Video,1º Lançamento | Vendas
1945,2025 | Janeiro,Quinta-Feira,Dia útil,Leads,2025-01-16,midfunnel_rmkt_60d_estatico_v2,179.10,203,15656,31,Remarketing_60dias,Estático,1º Lançamento | Vendas
2036,2025 | Janeiro,Quinta-Feira,Dia útil,Leads,2025-01-16,topfunnel_interesses_programacao_video_v3,29.53,71,3132,8,Interesses_Programacao,Video,1º Lançamento | Vendas
2355,2025 | Janeiro,Quinta-Feira,Dia útil,Leads,2025-01-16,midfunnel_rmkt_60d_estatico_v2,44.60,42,2954,5,Remarketing_60dias,Estático,1º Lançamento | Leads
2381,2025 | Janeiro,Quinta-Feira,Dia útil,Awareness,2025-01-16,topfunnel_broad_tech_estatico_v2,30.98,9,1487,1,Broad_Tecnologia,Estático,1º Lançamento | Live
2514,2025 | Janeiro,Quinta-Feira,Dia útil,Awareness,2025-01-16,topfunnel_cargos_tech_estatico_v2,61.30,56,3333,8,Cargos_Tecnologia,Estático,1º Lançamento | Live
2836,2025 | Janeiro,Quinta-Feira,Dia útil,Leads,2025-01-16,midfunnel_rmkt_60d_video_v3,133.16,165,10389,37,Remarketing_60dias,Video,1º Lançamento | Leads
3254,2025 | Janeiro,Quinta-Feira,Dia útil,Leads,2025-01-16,midfunnel_rmkt_60d_video_v1,23.08,16,1568,3,Remarketing_60dias,Video,1º Lançamento | Leads
3452,2025 | Janeiro,Quinta-Feira,Dia útil,Leads,2025-01-16,topfunnel_broad_tech_video_v2,19.86,23,1327,2,Broad_Tecnologia,Video,1º Lançamento | Vendas
3622,2025 | Janeiro,Quinta-Feira,Dia útil,Leads,2025-01-16,topfunnel_interesses_programacao_video_v2,16.51,62,2342,4,Interesses_Programacao,Video,1º Lançamento | Vendas
3643,2025 | Janeiro,Quinta-Feira,Dia útil,Leads,2025-01-16,topfunnel_cargos_tech_video_v1,26.98,19,2126,3,Cargos_Tecnologia,Video,1º Lançamento | Vendas
3968,2025 | Janeiro,Quinta-Feira,Dia útil,Leads,2025-01-16,midfunnel_rmkt_60d_estatico_v2,121.02,46,5203,5,Remarketing_60dias,Estático,1º Lançamento | Leads
4327,2025 | Janeiro,Quinta-Feira,Dia útil,Leads,2025-01-16,midfunnel_rmkt_60d_video_v3,24.07,25,1359,2,Remarketing_60dias,Video,1º Lançamento | Leads
4388,2025 | Janeiro,Quinta-Feira,Dia útil,Leads,2025-01-16,topfunnel_lal1_clientes_estatico_v2,51.13,59,4422,4,LookALike_Clientes_1,Estático,1º Lançamento | Leads
5080,2025 | Janeiro,Quinta-Feira,Dia útil,Leads,2025-01-16,topfunnel_interesses_cloud_estatico_v3,61.54,82,5178,6,Interesses_Cloud,Estático,1º Lançamento | Leads
5463,2025 | Janeiro,Quinta-Feira,Dia útil,Leads,2025-01-16,topfunnel_interesses_programacao_estatico_v3,21.66,45,2159,9,Interesses_Programacao,Estático,1º Lançamento | Leads
1751,2025 | Janeiro,Sexta-Feira,Dia útil,Leads,2025-01-17,midfunnel_rmkt_60d_video_v2,31.68,30,2130,6,Remarketing_60dias,Video,1º Lançamento | Leads
2068,2025 | Janeiro,Sexta-Feira,Dia útil,Leads,2025-01-17,topfunnel_broad_tech_estatico_v1,2.68,2,187,,Broad_Tecnologia,Estático,1º Lançamento | Leads
2212,2025 | Janeiro,Sexta-Feira,Dia útil,Leads,2025-01-17,topfunnel_interesses_cloud_video_v2,64.96,75,5508,3,Interesses_Cloud,Video,1º Lançamento | Leads
2531,2025 | Janeiro,Sexta-Feira,Dia útil,Leads,2025-01-17,topfunnel_broad_tech_video_v1,6.08,2,319,,Broad_Tecnologia,Video,1º Lançamento | Leads
3386,2025 | Janeiro,Sexta-Feira,Dia útil,Leads,2025-01-17,topfunnel_broad_tech_video_v1,102.97,46,6158,8,Broad_Tecnologia,Video,1º Lançamento | Leads
3618,2025 | Janeiro,Sexta-Feira,Dia útil,Leads,2025-01-17,topfunnel_interesses_programacao_estatico_v3,24.18,38,2328,2,Interesses_Programacao,Estático,1º Lançamento | Leads
3619,2025 | Janeiro,Sexta-Feira,Dia útil,Leads,2025-01-17,midfunnel_rmkt_60d_video_v3,139.60,688,30501,65,Remarketing_60dias,Video,1º Lançamento | Leads
5370,2025 | Janeiro,Sexta-Feira,Dia útil,Leads,2025-01-17,topfunnel_interesses_cloud_video_v1,56.20,61,3948,4,Interesses_Cloud,Video,1º Lançamento | Leads
1698,2025 | Janeiro,Sábado,Final de Semana,Leads,2025-01-18,topfunnel_interesses_cloud_video_v1,11.54,23,1051,3,Interesses_Cloud,Video,1º Lançamento | Leads
1971,2025 | Janeiro,Sábado,Final de Semana,Leads,2025-01-18,topfunnel_broad_tech_estatico_v3,58.82,61,3663,6,Broad_Tecnologia,Estático,1º Lançamento | Leads
5285,2025 | Janeiro,Sábado,Final de Semana,Leads,2025-01-18,topfunnel_interesses_cloud_video_v2,21.58,10,1066,,Interesses_Cloud,Video,1º Lançamento | Leads
1106,2025 | Janeiro,Domingo,Final de Semana,Awareness,2025-01-19,topfunnel_broad_tech_video_v3,58.19,55,4799,5,Broad_Tecnologia,Video,1º Lançamento | Live
1212,2025 | Janeiro,Domingo,Final de Semana,Leads,2025-01-19,topfunnel_interesses_cloud_estatico_v1,102.64,48,6177,6,Interesses_Cloud,Estático,1º Lançamento | Leads
1262,2025 | Janeiro,Domingo,Final de Semana,Leads,2025-01-19,topfunnel_lal1_clientes_video_v1,24.17,42,1576,4,LookALike_Clientes_1,Video,1º Lançamento | Leads
1427,2025 | Janeiro,Domingo,Final de Semana,Leads,2025-01-19,topfunnel_lal1_clientes_video_v2,17.56,33,1590,8,LookALike_Clientes_1,Video,1º Lançamento | Leads
2054,2025 | Janeiro,Domingo,Final de Semana,Leads,2025-01-19,topfunnel_lal1_clientes_estatico_v1,89.98,136,5980,26,LookALike_Clientes_1,Estático,1º Lançamento | Leads
2884,2025 | Janeiro,Domingo,Final de Semana,Leads,2025-01-19,topfunnel_broad_tech_estatico_v2,86.17,91,4828,22,Broad_Tecnologia,Estático,1º Lançamento | Leads
3009,2025 | Janeiro,Domingo,Final de Semana,Awareness,2025-01-19,topfunnel_lal1_clientes_video_v2,7.07,2,435,,LookALike_Clientes_1,Video,1º Lançamento | Live
5110,2025 | Janeiro,Domingo,Final de Semana,Leads,2025-01-19,topfunnel_cargos_tech_estatico_v3,0.00,,0,,Cargos_Tecnologia,Estático,1º Lançamento | Leads
5809,2025 | Janeiro,Domingo,Final de Semana,Leads,2025-01-19,topfunnel_broad_tech_estatico_v2,35.04,32,2933,8,Broad_Tecnologia,Estático,1º Lançamento | Leads
5944,2025 | Janeiro,Domingo,Final de Semana,Leads,2025-01-19,topfunnel_interesses_programacao_video_v1,22.32,24,1413,5,Interesses_Programacao,Video,1º Lançamento | Leads
5986,2025 | Janeiro,Domingo,Final de Semana,Awareness,2025-01-19,topfunnel_interesses_cloud_estatico_v1,57.66,29,2947,,Interesses_Cloud,Estático,1º Lançamento | Live
1041,2025 | Janeiro,Segunda-Feira,Dia útil,Leads,2025-01-20,topfunnel_broad_tech_estatico_v2,0.00,,0,,Broad_Tecnologia,Estático,1º Lançamento | Leads
1824,2025 | Janeiro,Segunda-Feira,Dia útil,Leads,2025-01-20,topfunnel_interesses_programacao_video_v3,32.24,39,2138,8,Interesses_Programacao,Video,1º Lançamento | Leads
1929,2025 | Janeiro,Segunda-Feira,Dia útil,Leads,2025-01-20,topfunnel_cargos_tech_video_v1,99.68,149,5998,32,Cargos_Tecnologia,Video,1º Lançamento | Leads
2092,2025 | Janeiro,Segunda-Feira,Dia útil,Leads,2025-01-20,topfunnel_interesses_cloud_video_v1,46.89,52,6150,5,Interesses_Cloud,Video,1º Lançamento | Leads
2176,2025 | Janeiro,Segunda-Feira,Dia útil,Awareness,2025-01-20,topfunnel_lal1_clientes_video_v1,23.13,32,1607,1,LookALike_Clientes_1,Video,1º Lançamento | Live
2478,2025 | Janeiro,Segunda-Feira,Dia útil,Leads,2025-01-20,topfunnel_broad_tech_estatico_v3,13.54,3,716,,Broad_Tecnologia,Estático,1º Lançamento | Leads
2506,2025 | Janeiro,Segunda-Feira,Dia útil,Leads,2025-01-20,topfunnel_broad_tech_video_v3,25.69,44,2033,9,Broad_Tecnologia,Video,1º Lançamento | Leads
2632,2025 | Janeiro,Segunda-Feira,Dia útil,Awareness,2025-01-20,topfunnel_cargos_tech_estatico_v1,24.97,56,4194,2,Cargos_Tecnologia,Estático,1º Lançamento | Live
3041,2025 | Janeiro,Segunda-Feira,Dia útil,Leads,2025-01-20,topfunnel_interesses_cloud_estatico_v1,38.02,43,2475,10,Interesses_Cloud,Estático,1º Lançamento | Leads
3419,2025 | Janeiro,Segunda-Feira,Dia útil,Leads,2025-01-20,topfunnel_interesses_cloud_video_v3,39.12,116,5999,14,Interesses_Cloud,Video,1º Lançamento | Leads
3502,2025 | Janeiro,Segunda-Feira,Dia útil,Leads,2025-01-20,topfunnel_interesses_programacao_video_v1,44.17,57,3776,5,Interesses_Programacao,Video,1º Lançamento | Leads
3711,2025 | Janeiro,Segunda-Feira,Dia útil,Leads,2025-01-20,topfunnel_broad_tech_video_v1,5.96,9,465,,Broad_Tecnologia,Video,1º Lançamento | Leads
3870,2025 | Janeiro,Segunda-Feira,Dia útil,Leads,2025-01-20,topfunnel_interesses_cloud_video_v1,29.87,42,1788,11,Interesses_Cloud,Video,1º Lançamento | Leads
4213,2025 | Janeiro,Segunda-Feira,Dia útil,Leads,2025-01-20,topfunnel_cargos_tech_estatico_v3,67.20,88,4789,19,Cargos_Tecnologia,Estático,1º Lançamento | Vendas
4487,2025 | Janeiro,Segunda-Feira,Dia útil,Leads,2025-01-20,midfunnel_rmkt_60d_estatico_v1,53.07,120,4828,20,Remarketing_60dias,Estático,1º Lançamento | Leads
4584,2025 | Janeiro,Segunda-Feira,Dia útil,Leads,2025-01-20,topfunnel_broad_tech_estatico_v3,0.00,,0,,Broad_Tecnologia,Estático,1º Lançamento | Leads
5509,2025 | Janeiro,Segunda-Feira,Dia útil,Leads,2025-01-20,topfunnel_broad_tech_estatico_v2,68.83,121,5459,4,Broad_Tecnologia,Estático,1º Lançamento | Vendas
5744,2025 | Janeiro,Segunda-Feira,Dia útil,Leads,2025-01-20,topfunnel_interesses_cloud_video_v1,11.49,8,1224,,Interesses_Cloud,Video,1º Lançamento | Leads
1532,2025 | Janeiro,Terça-Feira,Dia útil,Leads,2025-01-21,midfunnel_rmkt_60d_estatico_v2,7.96,9,580,,Remarketing_60dias,Estático,1º Lançamento | Leads
1818,2025 | Janeiro,Terça-Feira,Dia útil,Leads,2025-01-21,topfunnel_broad_tech_video_v1,41.78,59,2980,12,Broad_Tecnologia,Video,1º Lançamento | Leads
2078,2025 | Janeiro,Terça-Feira,Dia útil,Leads,2025-01-21,topfunnel_lal1_clientes_estatico_v1,1.03,,80,,LookALike_Clientes_1,Estático,1º Lançamento | Leads
2156,2025 | Janeiro,Terça-Feira,Dia útil,Leads,2025-01-21,topfunnel_broad_tech_video_v1,18.86,43,1625,4,Broad_Tecnologia,Video,1º Lançamento | Leads
2865,2025 | Janeiro,Terça-Feira,Dia útil,Leads,2025-01-21,topfunnel_cargos_tech_video_v1,61.78,55,3000,12,Cargos_Tecnologia,Video,1º Lançamento | Leads
3285,2025 | Janeiro,Terça-Feira,Dia útil,Leads,2025-01-21,topfunnel_lal1_clientes_video_v3,74.19,151,6346,28,LookALike_Clientes_1,Video,1º Lançamento | Vendas
4227,2025 | Janeiro,Terça-Feira,Dia útil,Leads,2025-01-21,topfunnel_cargos_tech_estatico_v1,25.93,24,2346,1,Cargos_Tecnologia,Estático,1º Lançamento | Leads
4312,2025 | Janeiro,Terça-Feira,Dia útil,Leads,2025-01-21,topfunnel_cargos_tech_estatico_v1,31.67,21,3606,,Cargos_Tecnologia,Estático,1º Lançamento | Vendas
4467,2025 | Janeiro,Terça-Feira,Dia útil,Leads,2025-01-21,topfunnel_lal1_clientes_estatico_v3,50.97,84,5266,13,LookALike_Clientes_1,Estático,1º Lançamento | Leads
4846,2025 | Janeiro,Terça-Feira,Dia útil,Leads,2025-01-21,topfunnel_interesses_cloud_video_v2,34.80,42,2430,2,Interesses_Cloud,Video,1º Lançamento | Vendas
