Organizador,Ano_Mes,Dia_da_Semana,Tipo_Dia,Objetivo,Date,AdSet_name,Amount_spent,Link_clicks,Impressions,Conversions,Segmentação,Tipo_de_Anúncio,Fase
1143,2025 | Dezembro,Domingo,Final de semana,Vendas,2025-12-21,topfunnel_cargos_dados_carrossel_v2,10.26,15,477,4,Cargos_Dados,Carrossel,Campanha Contínua | Vendas
1144,2025 | Maio,Segunda-Feira,Dia útil,Vendas,2025-05-26,topfunnel_lal2_leads_video_v3,44.95,37,1027,10,LookALike_Leads_2,Video,1º Lançamento | Vendas
1145,2025 | Julho,Terça-Feira,Dia útil,Vendas,2025-07-08,topfunnel_lal2_leads_estatico_v2,140.62,111,5284,7,LookALike_Leads_2,Estático,1º Lançamento | Vendas
1146,2025 | Novembro,Quinta-Feira,Dia útil,Leads,2025-11-06,bottomfunnel_rmkt_60d_video_v2,100.93,330,8556,85,Remarketing_60dias,Video,2º Lançamento | Leads
1147,2025 | Fevereiro,Quarta-Feira,Dia útil,Vendas,2025-02-12,midfunnel_rmkt_60d_estatico_v2,18.78,16,450,4,Remarketing_60dias,Estático,1º Lançamento | Vendas
1148,2025 | Agosto,Sexta-Feira,Dia útil,Leads,2025-08-01,bottomfunnel_visitantes_site_video_v1,69.05,321,7635,81,Visitantes_Site,Video,Campanha Contínua | Leads
1149,2025 | Junho,Sábado,Final de semana,Vendas,2025-06-21,topfunnel_cargos_dados_video_v2,165.34,247,6488,57,Cargos_Dados,Video,2º Lançamento | Vendas
1150,2025 | Agosto,Segunda-Feira,Dia útil,Leads,2025-08-18,topfunnel_interesses_dados_video_v2,40.78,128,3013,24,Interesses_Dados,Video,2º Lançamento | Leads
1151,2025 | Fevereiro,Quarta-Feira,Dia útil,Vendas,2025-02-26,midfunnel_rmkt_30d_estatico_v1,44.82,41,1416,1,Remarketing_30dias,Estático,2º Lançamento | Vendas
1152,2025 | Novembro,Domingo,Final de semana,Leads,2025-11-02,midfunnel_rmkt_30d_carrossel_v2,78.69,35,2559,4,Remarketing_30dias,Carrossel,Campanha Contínua | Leads
1153,2025 | Dezembro,Terça-Feira,Dia útil,Leads,2025-12-09,midfunnel_visitantes_site_video_v2,157.52,325,16389,40,Visitantes_Site,Video,Campanha Contínua | Leads
1154,2025 | Janeiro,Quinta-Feira,Dia útil,Leads,2025-01-09,topfunnel_interesses_dados_estatico_v1,132.6,151,4243,34,Interesses_Dados,Estático,2º Lançamento | Leads
1155,2025 | Março,Segunda-Feira,Dia útil,Leads,2025-03-10,midfunnel_visitantes_site_carrossel_v3,84.97,75,2519,18,Visitantes_Site,Carrossel,1º Lançamento | Leads
1156,2025 | Agosto,Sábado,Final de semana,Leads,2025-08-23,midfunnel_rmkt_30d_video_v1,58.52,61,3005,15,Remarketing_30dias,Video,2º Lançamento | Leads
1157,2025 | Maio,Sábado,Final de semana,Leads,2025-05-10,bottomfunnel_rmkt_30d_estatico_v1,156.18,70,7700,8,Remarketing_30dias,Estático,2º Lançamento | Leads
1158,2025 | Agosto,Quinta-Feira,Dia útil,Vendas,2025-08-14,midfunnel_engajamento_ig_estatico_v2,125.34,212,5804,20,Engajamento_Instagram,Estático,1º Lançamento | Vendas
1159,2025 | Agosto,Quarta-Feira,Dia útil,Leads,2025-08-06,topfunnel_cargos_dados_carrossel_v2,59.52,168,5429,17,Cargos_Dados,Carrossel,Campanha Contínua | Leads
1160,2025 | Agosto,Quinta-Feira,Dia útil,Leads,2025-08-07,topfunnel_lal2_leads_estatico_v2,10.02,4,249,1,LookALike_Leads_2,Estático,2º Lançamento | Leads
1161,2025 | Novembro,Segunda-Feira,Dia útil,Vendas,2025-11-24,topfunnel_lal1_compradores_video_v3,115.66,198,5393,41,LookALike_Compradores_1,Video,1º Lançamento | Vendas
1162,2025 | Março,Sábado,Final de semana,Vendas,2025-03-15,topfunnel_lal2_leads_video_v1,14.43,7,392,0,LookALike_Leads_2,Video,Campanha Contínua | Vendas
1163,2025 | Janeiro,Sexta-Feira,Dia útil,Leads,2025-01-17,topfunnel_lal2_leads_estatico_v2,81.3,72,7496,8,LookALike_Leads_2,Estático,2º Lançamento | Leads
1164,2025 | Novembro,Sábado,Final de semana,Leads,2025-11-29,topfunnel_interesses_dados_video_v3,35.52,54,1307,2,Interesses_Dados,Video,2º Lançamento | Leads
1165,2025 | Dezembro,Sábado,Final de semana,Leads,2025-12-27,bottomfunnel_rmkt_60d_carrossel_v1,24.27,13,613,3,Remarketing_60dias,Carrossel,2º Lançamento | Leads
1166,2025 | Fevereiro,Sexta-Feira,Dia útil,Vendas,2025-02-14,bottomfunnel_visitantes_site_carrossel_v3,14.03,20,499,5,Visitantes_Site,Carrossel,Campanha Contínua | Vendas
1167,2025 | Dezembro,Terça-Feira,Dia útil,Vendas,2025-12-30,topfunnel_cargos_dados_estatico_v3,42.3,34,951,2,Cargos_Dados,Estático,2º Lançamento | Vendas
1168,2025 | Janeiro,Terça-Feira,Dia útil,Leads,2025-01-14,midfunnel_visitantes_site_estatico_v3,159.45,310,15283,68,Visitantes_Site,Estático,2º Lançamento | Leads
1169,2025 | Setembro,Sábado,Final de semana,Leads,2025-09-27,midfunnel_engajamento_ig_carrossel_v1,175.1,123,5512,25,Engajamento_Instagram,Carrossel,2º Lançamento | Leads
1170,2025 | Março,Sexta-Feira,Dia útil,Vendas,2025-03-07,topfunnel_cargos_dados_video_v2,91.76,87,2286,14,Cargos_Dados,Video,2º Lançamento | Vendas
1171,2025 | Março,Quarta-Feira,Dia útil,Leads,2025-03-26,bottomfunnel_rmkt_30d_estatico_v1,46.98,39,1491,2,Remarketing_30dias,Estático,2º Lançamento | Leads
1172,2025 | Novembro,Terça-Feira,Dia útil,Leads,2025-11-11,topfunnel_cargos_dados_carrossel_v3,29.87,30,922,5,Cargos_Dados,Carrossel,Campanha Contínua | Leads
1173,2025 | Janeiro,Quarta-Feira,Dia útil,Vendas,2025-01-22,topfunnel_lal1_compradores_video_v1,170.87,69,4677,5,LookALike_Compradores_1,Video,Campanha Contínua | Vendas
1174,2025 | Agosto,Sábado,Final de semana,Leads,2025-08-02,topfunnel_lal1_compradores_estatico_v3,99.34,51,3128,4,LookALike_Compradores_1,Estático,Campanha Contínua | Leads
1175,2025 | Julho,Domingo,Final de semana,Leads,2025-07-27,topfunnel_interesses_dados_carrossel_v1,30.56,30,1307,3,Interesses_Dados,Carrossel,1º Lançamento | Leads
1176,2025 | Junho,Terça-Feira,Dia útil,Vendas,2025-06-10,bottomfunnel_visitantes_site_carrossel_v2,25.71,32,1184,3,Visitantes_Site,Carrossel,2º Lançamento | Vendas
1177,2025 | Março,Terça-Feira,Dia útil,Leads,2025-03-04,midfunnel_rmkt_30d_video_v1,54.01,71,2431,6,Remarketing_30dias,Video,1º Lançamento | Leads
1178,2025 | Junho,Terça-Feira,Dia útil,Vendas,2025-06-17,midfunnel_visitantes_site_video_v2,179.28,284,7093,45,Visitantes_Site,Video,1º Lançamento | Vendas
1179,2025 | Julho,Segunda-Feira,Dia útil,Leads,2025-07-21,bottomfunnel_rmkt_30d_video_v1,11.47,17,435,3,Remarketing_30dias,Video,2º Lançamento | Leads
1180,2025 | Maio,Terça-Feira,Dia útil,Leads,2025-05-27,topfunnel_interesses_dados_estatico_v1,159.14,160,4557,19,Interesses_Dados,Estático,2º Lançamento | Leads
1181,2025 | Janeiro,Segunda-Feira,Dia útil,Leads,2025-01-27,bottomfunnel_rmkt_30d_estatico_v1,71.08,76,2882,19,Remarketing_30dias,Estático,Campanha Contínua | Leads
1182,2025 | Dezembro,Segunda-Feira,Dia útil,Leads,2025-12-15,topfunnel_cargos_dados_video_v2,68.74,41,1544,5,Cargos_Dados,Video,1º Lançamento | Leads
1183,2025 | Abril,Sábado,Final de semana,Leads,2025-04-12,midfunnel_engajamento_ig_carrossel_v1,9.41,10,273,1,Engajamento_Instagram,Carrossel,1º Lançamento | Leads
1184,2025 | Novembro,Sexta-Feira,Dia útil,Vendas,2025-11-07,topfunnel_cargos_dados_estatico_v3,59.04,76,2619,19,Cargos_Dados,Estático,Campanha Contínua | Vendas
1185,2025 | Junho,Domingo,Final de semana,Leads,2025-06-22,topfunnel_lal2_leads_carrossel_v3,55.71,27,1459,5,LookALike_Leads_2,Carrossel,2º Lançamento | Leads
1186,2025 | Outubro,Domingo,Final de semana,Leads,2025-10-26,topfunnel_lal1_compradores_carrossel_v2,49.63,67,1538,12,LookALike_Compradores_1,Carrossel,1º Lançamento | Leads
1187,2025 | Janeiro,Segunda-Feira,Dia útil,Leads,2025-01-27,topfunnel_cargos_dados_carrossel_v3,130.51,69,3559,17,Cargos_Dados,Carrossel,1º Lançamento | Leads
1188,2025 | Janeiro,Sexta-Feira,Dia útil,Leads,2025-01-17,topfunnel_interesses_dados_video_v1,80.78,71,3438,5,Interesses_Dados,Video,Campanha Contínua | Leads
1189,2025 | Novembro,Segunda-Feira,Dia útil,Vendas,2025-11-10,topfunnel_lal1_compradores_carrossel_v1,94.57,147,3289,22,LookALike_Compradores_1,Carrossel,2º Lançamento | Vendas
1190,2025 | Junho,Terça-Feira,Dia útil,Vendas,2025-06-10,topfunnel_lal2_leads_carrossel_v2,99.46,119,3013,25,LookALike_Leads_2,Carrossel,Campanha Contínua | Vendas
1191,2025 | Maio,Sexta-Feira,Dia útil,Leads,2025-05-16,bottomfunnel_rmkt_30d_video_v3,55.48,57,1295,13,Remarketing_30dias,Video,Campanha Contínua | Leads
1192,2025 | Abril,Quinta-Feira,Dia útil,Vendas,2025-04-17,topfunnel_lal2_leads_estatico_v2,64.41,55,1513,5,LookALike_Leads_2,Estático,1º Lançamento | Vendas
1193,2025 | Outubro,Terça-Feira,Dia útil,Vendas,2025-10-21,bottomfunnel_engajamento_ig_estatico_v1,54.06,96,2899,11,Engajamento_Instagram,Estático,2º Lançamento | Vendas
1194,2025 | Dezembro,Terça-Feira,Dia útil,Leads,2025-12-02,topfunnel_lal2_leads_video_v1,149.46,224,8288,21,LookALike_Leads_2,Video,1º Lançamento | Leads
1195,2025 | Novembro,Quarta-Feira,Dia útil,Vendas,2025-11-12,midfunnel_rmkt_30d_video_v3,163.17,135,9979,6,Remarketing_30dias,Video,2º Lançamento | Vendas
1196,2025 | Agosto,Sábado,Final de semana,Leads,2025-08-30,topfunnel_cargos_dados_video_v3,176.08,391,12719,104,Cargos_Dados,Video,2º Lançamento | Leads
1197,2025 | Setembro,Terça-Feira,Dia útil,Vendas,2025-09-02,bottomfunnel_rmkt_60d_estatico_v3,13.0,10,356,0,Remarketing_60dias,Estático,Campanha Contínua | Vendas
1198,2025 | Janeiro,Segunda-Feira,Dia útil,Vendas,2025-01-20,topfunnel_cargos_dados_estatico_v1,168.27,689,18007,165,Cargos_Dados,Estático,1º Lançamento | Vendas
1199,2025 | Maio,Quinta-Feira,Dia útil,Vendas,2025-05-29,topfunnel_lal1_compradores_estatico_v3,109.49,45,2585,6,LookALike_Compradores_1,Estático,Campanha Contínua | Vendas
1200,2025 | Outubro,Segunda-Feira,Dia útil,Leads,2025-10-06,topfunnel_cargos_dados_carrossel_v2,50.93,23,1342,5,Cargos_Dados,Carrossel,Campanha Contínua | Leads
1201,2025 | Maio,Segunda-Feira,Dia útil,Vendas,2025-05-12,topfunnel_lal1_compradores_carrossel_v2,142.86,172,4924,11,LookALike_Compradores_1,Carrossel,Campanha Contínua | Vendas
1202,2025 | Julho,Domingo,Final de semana,Vendas,2025-07-27,bottomfunnel_visitantes_site_video_v3,19.43,10,438,2,Visitantes_Site,Video,1º Lançamento | Vendas
1203,2025 | Maio,Quarta-Feira,Dia útil,Leads,2025-05-14,topfunnel_lal2_leads_estatico_v2,56.1,7,1614,1,LookALike_Leads_2,Estático,Campanha Contínua | Leads
1204,2025 | Maio,Quinta-Feira,Dia útil,Leads,2025-05-01,topfunnel_interesses_dados_estatico_v2,30.85,38,924,10,Interesses_Dados,Estático,2º Lançamento | Leads
1205,2025 | Dezembro,Sábado,Final de semana,Leads,2025-12-20,midfunnel_rmkt_60d_estatico_v1,172.43,152,6711,45,Remarketing_60dias,Estático,2º Lançamento | Leads
1206,2025 | Agosto,Sexta-Feira,Dia útil,Vendas,2025-08-01,topfunnel_lal2_leads_carrossel_v3,149.04,131,4118,24,LookALike_Leads_2,Carrossel,1º Lançamento | Vendas
1207,2025 | Setembro,Sábado,Final de semana,Leads,2025-09-27,midfunnel_visitantes_site_video_v1,149.61,44,3613,7,Visitantes_Site,Video,1º Lançamento | Leads
1208,2025 | Junho,Terça-Feira,Dia útil,Vendas,2025-06-17,topfunnel_lal2_leads_video_v3,38.96,10,1317,1,LookALike_Leads_2,Video,1º Lançamento | Vendas
1209,2025 | Agosto,Quinta-Feira,Dia útil,Leads,2025-08-21,midfunnel_engajamento_ig_estatico_v3,84.57,75,2233,9,Engajamento_Instagram,Estático,1º Lançamento | Leads
1210,2025 | Abril,Terça-Feira,Dia útil,Leads,2025-04-22,topfunnel_lal1_compradores_estatico_v2,126.82,29,4525,7,LookALike_Compradores_1,Estático,2º Lançamento | Leads
1211,2025 | Janeiro,Sexta-Feira,Dia útil,Leads,2025-01-17,topfunnel_cargos_dados_video_v3,176.15,117,5522,34,Cargos_Dados,Video,2º Lançamento | Leads
1212,2025 | Agosto,Segunda-Feira,Dia útil,Vendas,2025-08-18,midfunnel_engajamento_ig_estatico_v3,173.64,40,4302,10,Engajamento_Instagram,Estático,1º Lançamento | Vendas
1213,2025 | Abril,Quarta-Feira,Dia útil,Vendas,2025-04-02,midfunnel_engajamento_ig_carrossel_v3,176.22,158,4531,46,Engajamento_Instagram,Carrossel,2º Lançamento | Vendas
1214,2025 | Dezembro,Quinta-Feira,Dia útil,Vendas,2025-12-11,bottomfunnel_engajamento_ig_carrossel_v1,46.43,34,2231,9,Engajamento_Instagram,Carrossel,Campanha Contínua | Vendas
1215,2025 | Fevereiro,Quinta-Feira,Dia útil,Leads,2025-02-27,midfunnel_engajamento_ig_carrossel_v1,39.08,17,3330,3,Engajamento_Instagram,Carrossel,Campanha Contínua | Leads
1216,2025 | Janeiro,Sábado,Final de semana,Leads,2025-01-25,topfunnel_lal1_compradores_estatico_v2,44.1,108,2749,3,LookALike_Compradores_1,Estático,Campanha Contínua | Leads
1217,2025 | Maio,Quinta-Feira,Dia útil,Leads,2025-05-29,bottomfunnel_visitantes_site_carrossel_v1,56.06,130,4214,10,Visitantes_Site,Carrossel,2º Lançamento | Leads
1218,2025 | Maio,Quarta-Feira,Dia útil,Leads,2025-05-21,topfunnel_cargos_dados_carrossel_v3,78.33,130,2974,36,Cargos_Dados,Carrossel,Campanha Contínua | Leads
1219,2025 | Julho,Terça-Feira,Dia útil,Vendas,2025-07-15,bottomfunnel_visitantes_site_carrossel_v2,28.99,46,1321,7,Visitantes_Site,Carrossel,1º Lançamento | Vendas
1220,2025 | Junho,Terça-Feira,Dia útil,Vendas,2025-06-03,topfunnel_cargos_dados_estatico_v1,102.32,62,2335,3,Cargos_Dados,Estático,1º Lançamento | Vendas
1221,2025 | Maio,Domingo,Final de semana,Leads,2025-05-11,topfunnel_interesses_dados_estatico_v2,18.91,6,543,0,Interesses_Dados,Estático,Campanha Contínua | Leads
1222,2025 | Novembro,Quinta-Feira,Dia útil,Leads,2025-11-06,topfunnel_interesses_dados_video_v3,131.06,108,4570,28,Interesses_Dados,Video,2º Lançamento | Leads
1223,2025 | Junho,Quinta-Feira,Dia útil,Vendas,2025-06-05,topfunnel_lal1_compradores_video_v1,173.27,631,14040,97,LookALike_Compradores_1,Video,1º Lançamento | Vendas
1224,2025 | Dezembro,Terça-Feira,Dia útil,Leads,2025-12-23,midfunnel_rmkt_30d_estatico_v3,59.59,74,3225,14,Remarketing_30dias,Estático,2º Lançamento | Leads
1225,2025 | Maio,Quarta-Feira,Dia útil,Leads,2025-05-14,topfunnel_lal2_leads_estatico_v1,145.0,147,4175,16,LookALike_Leads_2,Estático,1º Lançamento | Leads
1226,2025 | Julho,Quarta-Feira,Dia útil,Leads,2025-07-09,topfunnel_lal1_compradores_carrossel_v1,134.07,416,15589,76,LookALike_Compradores_1,Carrossel,Campanha Contínua | Leads
1227,2025 | Agosto,Sábado,Final de semana,Leads,2025-08-02,midfunnel_rmkt_30d_estatico_v2,103.64,161,6063,45,Remarketing_30dias,Estático,2º Lançamento | Leads
1228,2025 | Maio,Segunda-Feira,Dia útil,Vendas,2025-05-12,topfunnel_lal2_leads_carrossel_v3,133.78,181,5340,21,LookALike_Leads_2,Carrossel,1º Lançamento | Vendas
1229,2025 | Outubro,Terça-Feira,Dia útil,Leads,2025-10-07,topfunnel_lal1_compradores_carrossel_v1,151.43,528,14086,17,LookALike_Compradores_1,Carrossel,1º Lançamento | Leads
1230,2025 | Julho,Quinta-Feira,Dia útil,Leads,2025-07-31,midfunnel_rmkt_30d_video_v1,41.32,10,1661,1,Remarketing_30dias,Video,Campanha Contínua | Leads
1231,2025 | Setembro,Sexta-Feira,Dia útil,Vendas,2025-09-05,topfunnel_lal1_compradores_video_v3,100.42,305,11900,29,LookALike_Compradores_1,Video,2º Lançamento | Vendas
1232,2025 | Janeiro,Quinta-Feira,Dia útil,Leads,2025-01-09,midfunnel_engajamento_ig_video_v1,95.58,166,5650,15,Engajamento_Instagram,Video,2º Lançamento | Leads
1233,2025 | Maio,Sábado,Final de semana,Vendas,2025-05-17,topfunnel_interesses_dados_estatico_v2,83.97,160,4939,16,Interesses_Dados,Estático,1º Lançamento | Vendas
1234,2025 | Dezembro,Segunda-Feira,Dia útil,Vendas,2025-12-01,topfunnel_lal1_compradores_video_v2,69.82,15,2454,0,LookALike_Compradores_1,Video,1º Lançamento | Vendas
1235,2025 | Fevereiro,Quarta-Feira,Dia útil,Leads,2025-02-12,bottomfunnel_engajamento_ig_carrossel_v3,175.98,162,3996,44,Engajamento_Instagram,Carrossel,1º Lançamento | Leads
1236,2025 | Abril,Sábado,Final de semana,Vendas,2025-04-19,topfunnel_lal2_leads_estatico_v1,166.54,77,4997,13,LookALike_Leads_2,Estático,Campanha Contínua | Vendas
1237,2025 | Janeiro,Sexta-Feira,Dia útil,Leads,2025-01-17,midfunnel_visitantes_site_video_v3,28.09,27,732,7,Visitantes_Site,Video,2º Lançamento | Leads
1238,2025 | Março,Terça-Feira,Dia útil,Leads,2025-03-25,bottomfunnel_engajamento_ig_carrossel_v2,136.62,461,10367,102,Engajamento_Instagram,Carrossel,Campanha Contínua | Leads
1239,2025 | Junho,Sexta-Feira,Dia útil,Leads,2025-06-27,midfunnel_engajamento_ig_video_v2,109.92,101,3578,29,Engajamento_Instagram,Video,2º Lançamento | Leads
1240,2025 | Janeiro,Quinta-Feira,Dia útil,Vendas,2025-01-16,topfunnel_lal2_leads_estatico_v1,65.66,33,1533,6,LookALike_Leads_2,Estático,Campanha Contínua | Vendas
1241,2025 | Julho,Segunda-Feira,Dia útil,Leads,2025-07-14,midfunnel_rmkt_60d_video_v1,50.07,82,2269,5,Remarketing_60dias,Video,2º Lançamento | Leads
1242,2025 | Junho,Quinta-Feira,Dia útil,Leads,2025-06-12,topfunnel_interesses_dados_video_v2,81.44,18,2251,0,Interesses_Dados,Video,2º Lançamento | Leads
1243,2025 | Agosto,Segunda-Feira,Dia útil,Leads,2025-08-18,midfunnel_engajamento_ig_video_v1,65.32,162,5708,17,Engajamento_Instagram,Video,2º Lançamento | Leads
1244,2025 | Janeiro,Terça-Feira,Dia útil,Leads,2025-01-07,midfunnel_engajamento_ig_video_v3,95.0,31,2848,2,Engajamento_Instagram,Video,2º Lançamento | Leads
1245,2025 | Setembro,Quarta-Feira,Dia útil,Leads,2025-09-10,topfunnel_cargos_dados_estatico_v2,77.25,21,2980,1,Cargos_Dados,Estático,1º Lançamento | Leads
1246,2025 | Novembro,Segunda-Feira,Dia útil,Leads,2025-11-17,midfunnel_rmkt_30d_estatico_v1,56.58,23,1312,4,Remarketing_30dias,Estático,2º Lançamento | Leads
1247,2025 | Agosto,Quinta-Feira,Dia útil,Leads,2025-08-14,topfunnel_cargos_dados_estatico_v2,109.57,76,3248,5,Cargos_Dados,Estático,2º Lançamento | Leads
1248,2025 | Junho,Sexta-Feira,Dia útil,Leads,2025-06-13,topfunnel_lal2_leads_carrossel_v1,60.34,118,3284,14,LookALike_Leads_2,Carrossel,Campanha Contínua | Leads
1249,2025 | Abril,Domingo,Final de semana,Leads,2025-04-13,topfunnel_cargos_dados_carrossel_v3,7.28,8,208,0,Cargos_Dados,Carrossel,2º Lançamento | Leads
1250,2025 | Dezembro,Domingo,Final de semana,Leads,2025-12-21,bottomfunnel_engajamento_ig_carrossel_v1,114.92,210,6778,46,Engajamento_Instagram,Carrossel,2º Lançamento | Leads
1251,2025 | Fevereiro,Sexta-Feira,Dia útil,Leads,2025-02-07,topfunnel_lal2_leads_carrossel_v2,97.35,91,2308,12,LookALike_Leads_2,Carrossel,1º Lançamento | Leads
1252,2025 | Julho,Sexta-Feira,Dia útil,Vendas,2025-07-04,topfunnel_interesses_dados_video_v1,119.22,172,5640,5,Interesses_Dados,Video,Campanha Contínua | Vendas
1253,2025 | Dezembro,Sábado,Final de semana,Vendas,2025-12-13,midfunnel_visitantes_site_estatico_v1,20.0,42,1233,7,Visitantes_Site,Estático,Campanha Contínua | Vendas
1254,2025 | Outubro,Quarta-Feira,Dia útil,Leads,2025-10-22,bottomfunnel_visitantes_site_estatico_v3,106.97,73,4033,1,Visitantes_Site,Estático,1º Lançamento | Leads
1255,2025 | Junho,Domingo,Final de semana,Leads,2025-06-01,topfunnel_interesses_dados_video_v3,27.65,32,1415,2,Interesses_Dados,Video,2º Lançamento | Leads
1256,2025 | Junho,Sábado,Final de semana,Leads,2025-06-28,topfunnel_lal2_leads_carrossel_v3,82.81,46,7897,10,LookALike_Leads_2,Carrossel,1º Lançamento | Leads
1257,2025 | Junho,Quarta-Feira,Dia útil,Vendas,2025-06-25,topfunnel_cargos_dados_carrossel_v1,94.09,58,3310,8,Cargos_Dados,Carrossel,2º Lançamento | Vendas
1258,2025 | Abril,Terça-Feira,Dia útil,Vendas,2025-04-29,topfunnel_cargos_dados_video_v3,119.17,180,5264,48,Cargos_Dados,Video,2º Lançamento | Vendas
1259,2025 | Outubro,Sexta-Feira,Dia útil,Leads,2025-10-31,topfunnel_lal1_compradores_carrossel_v1,39.03,40,1089,1,LookALike_Compradores_1,Carrossel,1º Lançamento | Leads
1260,2025 | Outubro,Quinta-Feira,Dia útil,Leads,2025-10-02,bottomfunnel_visitantes_site_video_v1,49.07,31,1229,6,Visitantes_Site,Video,Campanha Contínua | Leads
1261,2025 | Julho,Sexta-Feira,Dia útil,Leads,2025-07-18,topfunnel_interesses_dados_estatico_v2,152.58,184,4947,40,Interesses_Dados,Estático,2º Lançamento | Leads
1262,2025 | Novembro,Terça-Feira,Dia útil,Leads,2025-11-11,topfunnel_cargos_dados_estatico_v1,44.85,70,3638,4,Cargos_Dados,Estático,2º Lançamento | Leads
1263,2025 | Agosto,Domingo,Final de semana,Leads,2025-08-03,midfunnel_engajamento_ig_estatico_v2,115.3,104,3425,31,Engajamento_Instagram,Estático,Campanha Contínua | Leads
1264,2025 | Março,Quinta-Feira,Dia útil,Leads,2025-03-27,topfunnel_cargos_dados_video_v2,151.95,194,4914,55,Cargos_Dados,Video,2º Lançamento | Leads
1265,2025 | Março,Terça-Feira,Dia útil,Leads,2025-03-11,bottomfunnel_engajamento_ig_carrossel_v2,124.03,203,5305,31,Engajamento_Instagram,Carrossel,1º Lançamento | Leads
1266,2025 | Outubro,Sexta-Feira,Dia útil,Leads,2025-10-17,midfunnel_rmkt_30d_estatico_v2,42.41,81,2270,14,Remarketing_30dias,Estático,2º Lançamento | Leads
1267,2025 | Outubro,Quinta-Feira,Dia útil,Leads,2025-10-09,topfunnel_interesses_dados_estatico_v3,148.63,259,6889,8,Interesses_Dados,Estático,Campanha Contínua | Leads
1268,2025 | Agosto,Quinta-Feira,Dia útil,Leads,2025-08-14,midfunnel_engajamento_ig_video_v2,157.78,253,17163,66,Engajamento_Instagram,Video,1º Lançamento | Leads
1269,2025 | Agosto,Quarta-Feira,Dia útil,Vendas,2025-08-13,topfunnel_interesses_dados_video_v1,146.4,90,4920,19,Interesses_Dados,Video,Campanha Contínua | Vendas
1270,2025 | Agosto,Sexta-Feira,Dia útil,Leads,2025-08-08,topfunnel_cargos_dados_video_v1,145.47,129,5000,24,Cargos_Dados,Video,1º Lançamento | Leads
1271,2025 | Junho,Domingo,Final de semana,Vendas,2025-06-15,bottomfunnel_rmkt_60d_estatico_v3,177.42,42,5354,12,Remarketing_60dias,Estático,2º Lançamento | Vendas
